Data;Descrição;Valor;;Banco;;Tipo de Despesa;;Mês;Ano;Dia;Grupo de Dias;Gasto Excessivo
05/01/2024;DES: ISAURA EMILIA RODRIGU 05/01;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2024;sexta-feira;Final de Semana;Dentro da Média
05/01/2024;DES: BRISANET 05/01;R$ 102,07;INTERNET;Bradesco;A vista;Fixa;Willian;janeiro;2024;sexta-feira;Final de Semana;Acima da Média
06/01/2024;Ebn*Epicgames Curitiba Br 1/2;R$ 28,69;GAMES;Neon;Crédito;Fixa;Willian;janeiro;2024;sábado;Final de Semana;Acima da Média
06/01/2024;Ebn*Epicgames Curitiba Br;R$ 28,68;GAMES;Neon;Crédito;Fixa;Willian;janeiro;2024;sábado;Final de Semana;Acima da Média
07/01/2024;Uber *Uber *Trip Sao Paulo Br;R$ 6,44;TRANSPORTE;Neon;Crédito;Variável;Willian;janeiro;2024;domingo;Final de Semana;Dentro da Média
08/01/2024;Totalpass Sao Paulo Br;R$ 59,90;ACADEMIA;Neon;Crédito;Fixa;Willian;janeiro;2024;segunda-feira;Dias Úteis;Acima da Média
08/01/2024;Pag*Drdogranito - 2/2;R$ 50,00;COMPRAS;Nubank;Crédito;Fixa;Willian;janeiro;2024;segunda-feira;Dias Úteis;Acima da Média
08/01/2024;Havaianas Mangabeira S - 2/3;R$ 23,60;MODA;Nubank;Crédito;Fixa;Mallu;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
08/01/2024;Ebn *Shein - 4/5;R$ 25,30;MODA;Nubank;Crédito;Fixa;Mallu;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
08/01/2024;Ebn *Shein - 4/6;R$ 48,50;MODA;Nubank;Crédito;Fixa;Mallu;janeiro;2024;segunda-feira;Dias Úteis;Acima da Média
08/01/2024;Hobby Bichos Geisel - 3/4;R$ 75,00;PET;Nubank;Crédito;Fixa;Willian;janeiro;2024;segunda-feira;Dias Úteis;Acima da Média
08/01/2024;Uber* Trip Www.Uber.Com.Br;R$ 13,99;TRANSPORTE;Neon;Crédito;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
08/01/2024;Uber *Uber *Trip Sao Paulo Br;R$ 5,13;TRANSPORTE;Neon;Crédito;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
08/01/2024;DES: Maria de Lourdes da S 07/01;R$ 20,00;COMPRAS;Bradesco;A vista;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
08/01/2024;DES: Maria de Lourdes da S 06/01;R$ 50,00;COMPRAS;Bradesco;A vista;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Acima da Média
08/01/2024;DES: GERALDO RAMALHO DINIZ 07/01;R$ 22,80;OUTROS;Bradesco;A vista;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
09/01/2024;Uber *Uber *Trip Sao Paulo Br;R$ 2,72;TRANSPORTE;Neon;Crédito;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
09/01/2024;Uber* Pending Www.Uber.Com.Br;R$ 9,36;TRANSPORTE;Neon;Crédito;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
09/01/2024;DES: THAYANE SHYARA DO NAS 09/01;R$ 10,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
10/01/2024;Ifd*M S Braga Comercio;R$ 25,50;ALIMENTACAO;Nubank;Crédito;Variável;Willian;janeiro;2024;quarta-feira;Dias Úteis;Dentro da Média
10/01/2024;Uber *Uber *Trip Sao Paulo Br;R$ 9,20;TRANSPORTE;Neon;Crédito;Variável;Willian;janeiro;2024;quarta-feira;Dias Úteis;Dentro da Média
11/01/2024;Uber *Uber *Trip;R$ 8,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;quinta-feira;Dias Úteis;Dentro da Média
11/01/2024;DES: Selma Batista da Silv 11/01;R$ 115,00;OUTROS;Bradesco;A vista;Variável;Willian;janeiro;2024;quinta-feira;Dias Úteis;Acima da Média
12/01/2024;Uber* Pending Www.Uber.Com.Br;R$ 7,72;TRANSPORTE;Neon;Crédito;Variável;Willian;janeiro;2024;sexta-feira;Final de Semana;Dentro da Média
12/01/2024;Uber *Uber *Trip;R$ 5,15;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;sexta-feira;Final de Semana;Dentro da Média
12/01/2024;DES: EMPREEND PAGUE MENOS 12/01;R$ 23,08;SAUDE;Bradesco;A vista;Variável;Willian;janeiro;2024;sexta-feira;Final de Semana;Dentro da Média
14/01/2024;Rock Ribs;R$ 249,60;LAZER;Nubank;Crédito;Variável;Willian;janeiro;2024;domingo;Final de Semana;Acima da Média
14/01/2024;Pag*Mariannemotabessa;R$ 360,00;MODA;Nubank;Crédito;Variável;Willian;janeiro;2024;domingo;Final de Semana;Acima da Média
14/01/2024;Uber *Uber *Trip;R$ 16,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;domingo;Final de Semana;Dentro da Média
14/01/2024;Uber *Uber *Trip;R$ 13,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;domingo;Final de Semana;Dentro da Média
14/01/2024;Uber *Uber *Trip;R$ 20,60;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;domingo;Final de Semana;Dentro da Média
15/01/2024;Uber *Uber *Trip;R$ 16,80;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
15/01/2024;DES: Vinicius Eduardo Cord 13/01;R$ 45,00;MODA;Bradesco;A vista;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Acima da Média
15/01/2024;DES: Amanda Gomes de Lima 15/01;R$ 3,20;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
16/01/2024;Adobe;R$ 69,00;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;janeiro;2024;terça-feira;Dias Úteis;Acima da Média
16/01/2024;Apple.Com/Bill;R$ 4,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
16/01/2024;Uber *Uber *Trip;R$ 14,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
16/01/2024;Uber *Uber *Trip;R$ 13,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
16/01/2024;Uber *Uber *Trip;R$ 6,52;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
17/01/2024;Mp *Paradafitness - 1/2;R$ 83,40;MODA;Nubank;Crédito;Fixa;Mallu;janeiro;2024;quarta-feira;Dias Úteis;Acima da Média
17/01/2024;Uber *Uber *Trip;R$ 2,76;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;quarta-feira;Dias Úteis;Dentro da Média
17/01/2024;DES: Ana Lívia Lopes Viana 17/01;R$ 2,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2024;quarta-feira;Dias Úteis;Dentro da Média
18/01/2024;Apple.Com/Bill;R$ 4,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;janeiro;2024;quinta-feira;Dias Úteis;Dentro da Média
19/01/2024;Uber *Uber *Trip;R$ 4,23;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;sexta-feira;Final de Semana;Dentro da Média
19/01/2024;DES: THAYANE SHYARA DO NAS 19/01;R$ 6,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2024;sexta-feira;Final de Semana;Dentro da Média
22/01/2024;DES: ISAURA EMILIA RODRIGU 22/01;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
24/01/2024;DES: Selma Batista da Silv 24/01;R$ 6,00;OUTROS;Bradesco;A vista;Variável;Willian;janeiro;2024;quarta-feira;Dias Úteis;Dentro da Média
24/01/2024;DES: ISAURA EMILIA RODRIGU 24/01;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;janeiro;2024;quarta-feira;Dias Úteis;Dentro da Média
27/01/2024;Amazon Prime Aluguel Sao Paulo Br;R$ 6,90;ASSINATURAS;Neon;Crédito;Fixa;Willian;janeiro;2024;sábado;Final de Semana;Dentro da Média
28/01/2024;Uber *Uber *Trip;R$ 21,70;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;domingo;Final de Semana;Dentro da Média
29/01/2024;DES: GERALDO CORREIA DE AR 27/01;R$ 5,27;OUTROS;Bradesco;A vista;Variável;Willian;janeiro;2024;segunda-feira;Dias Úteis;Dentro da Média
30/01/2024;Uber *Uber *Trip;R$ 19,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
30/01/2024;Uber *Uber *Trip;R$ 5,18;TRANSPORTE;Nubank;Crédito;Variável;Willian;janeiro;2024;terça-feira;Dias Úteis;Dentro da Média
02/02/2024;Isa lanches;R$ 2,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
02/02/2024;Www.Mubi.Com;R$ 5,23;ASSINATURAS;Neon;Crédito;Fixa;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
04/02/2024;Isa lanches;R$ 12,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
04/02/2024;spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
04/02/2024;Eclemilda (tv) 5/5;R$ 86,00;COMPRAS;Bradesco;A vista;Fixa;Willian;fevereiro;2024;domingo;Final de Semana;Acima da Média
04/02/2024;Celular Eclemilda 4/10;R$ 283,24;COMPRAS;Bradesco;A vista;Fixa;Willian;fevereiro;2024;domingo;Final de Semana;Acima da Média
04/02/2024;Kaline roupa 1/2;R$ 30,00;MODA;Bradesco;A vista;Fixa;Willian;fevereiro;2024;domingo;Final de Semana;Acima da Média
06/02/2024;spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;fevereiro;2024;terça-feira;Dias Úteis;Dentro da Média
06/02/2024;Eclemilda (tv) 4/5;R$ 86,00;COMPRAS;Bradesco;A vista;Fixa;Willian;fevereiro;2024;terça-feira;Dias Úteis;Acima da Média
06/02/2024;Celular Eclemilda 3/10;R$ 283,24;COMPRAS;Bradesco;A vista;Fixa;Willian;fevereiro;2024;terça-feira;Dias Úteis;Acima da Média
06/02/2024;tim;R$ 60,00;TELEFONE;Bradesco;A vista;Fixa;Willian;fevereiro;2024;terça-feira;Dias Úteis;Acima da Média
06/02/2024;DES: MARCILENE DA CONCEICA 06/02;R$ 250,00;EMPRESTIMO;Bradesco;A vista;Fixa;Willian;fevereiro;2024;terça-feira;Dias Úteis;Acima da Média
07/02/2024;Isa lanches;R$ 13,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
07/02/2024;DES: ISAURA EMILIA RODRIGU 07/02;R$ 2,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
08/02/2024;Totalpass Sao Paulo Br;R$ 59,90;ACADEMIA;Neon;Crédito;Fixa;Willian;fevereiro;2024;quinta-feira;Dias Úteis;Acima da Média
08/02/2024;Ebn *Shein 5/5;R$ 25,33;MODA;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;quinta-feira;Dias Úteis;Dentro da Média
08/02/2024;Mp *Paradafitness - 2/2;R$ 83,42;MODA;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;quinta-feira;Dias Úteis;Acima da Média
08/02/2024;Havaianas Mangabeira S - 3/3;R$ 23,65;MODA;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;quinta-feira;Dias Úteis;Dentro da Média
08/02/2024;Ebn *Shein - 5/6;R$ 48,50;MODA;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;quinta-feira;Dias Úteis;Acima da Média
08/02/2024;Hobby Bichos Geisel - 4/4;R$ 75,00;PET;Nubank;Crédito;Fixa;Willian;fevereiro;2024;quinta-feira;Dias Úteis;Acima da Média
09/02/2024;DES: ISAURA EMILIA RODRIGU 09/02;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
09/02/2024;DES: Maria de Lourdes da S 09/02;R$ 40,00;OUTROS;Bradesco;A vista;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Acima da Média
10/02/2024;Ec *Melimais;R$ 9,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Amazonprimebr;R$ 14,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Dm *Spotify;R$ 11,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Mp *Hbomaxassin;R$ 24,43;ASSINATURAS;Nubank;Crédito;Fixa;Willian;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Dl *Google Google Stor;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Velox Tickets;R$ 16,80;LAZER;Nubank;Crédito;Variável;Willian;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Pag*Hardfitness;R$ 20,00;LAZER;Nubank;Crédito;Variável;Mallu;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Uber *Uber *Trip;R$ 12,95;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Uber *Uber *Trip;R$ 14,96;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;sábado;Final de Semana;Dentro da Média
10/02/2024;Uber *Uber *Trip;R$ 4,18;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;sábado;Final de Semana;Dentro da Média
11/02/2024;Ifd*Jakson Carlos Silv;R$ 27,49;ALIMENTACAO;Nubank;Crédito;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
11/02/2024;Pg *Ton Iclinica Ser;R$ 80,00;SAUDE;Nubank;Crédito;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Acima da Média
11/02/2024;Farmacias Pague Menos;R$ 56,56;SAUDE;Nubank;Crédito;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Acima da Média
11/02/2024;Uber *Uber *Trip;R$ 12,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
12/02/2024;Beleza Natural - 1/3;R$ 49,98;COMPRAS;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;segunda-feira;Dias Úteis;Acima da Média
12/02/2024;Camarada Adm Jp;R$ 164,78;LAZER;Nubank;Crédito;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Acima da Média
12/02/2024;Uber *Uber *Trip;R$ 31,96;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Acima da Média
12/02/2024;Uber *Uber *Trip;R$ 19,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Dentro da Média
13/02/2024;Uber *Uber *Trip;R$ 14,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;terça-feira;Dias Úteis;Dentro da Média
13/02/2024;Uber *Uber *Trip;R$ 4,05;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;terça-feira;Dias Úteis;Dentro da Média
13/02/2024;Uber *Uber *Trip;R$ 5,25;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;terça-feira;Dias Úteis;Dentro da Média
13/02/2024;Uber *Uber *Trip;R$ 7,61;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;terça-feira;Dias Úteis;Dentro da Média
14/02/2024;Isa lanches;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
14/02/2024;Lanche;R$ 7,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
14/02/2024;Lanche;R$ 2,49;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
14/02/2024;Adobe;R$ 69,00;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;quarta-feira;Dias Úteis;Acima da Média
14/02/2024;Uber *Uber *Trip;R$ 8,52;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
14/02/2024;DES: ISAURA EMILIA RODRIGU 14/02;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
14/02/2024;DES: Zilda Matias da Silva 12/02;R$ 7,00;OUTROS;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
14/02/2024;DES: PAGBRASIL PAGAMENTOS 13/02;R$ 2,49;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quarta-feira;Dias Úteis;Dentro da Média
15/02/2024;Uber *Uber *Trip Sao Paulo Br;R$ 4,11;TRANSPORTE;Neon;Crédito;Variável;Willian;fevereiro;2024;quinta-feira;Dias Úteis;Dentro da Média
16/02/2024;Wesley lanche;R$ 2,83;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
16/02/2024;If*Ifoodla Casa;R$ 26,25;ALIMENTACAO;Nubank;Crédito;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
16/02/2024;Apple.Com/Bill;R$ 4,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
16/02/2024;Brisanet*Internet;R$ 99,90;INTERNET;Nubank;Crédito;Fixa;Willian;fevereiro;2024;sexta-feira;Final de Semana;Acima da Média
16/02/2024;Tim;R$ 60,33;TELEFONE;Nubank;Crédito;Fixa;Willian;fevereiro;2024;sexta-feira;Final de Semana;Acima da Média
16/02/2024;Uber* Pending Www.Uber.Com.Br;R$ 7,59;TRANSPORTE;Neon;Crédito;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
16/02/2024;DES: Wesley Mendonça de Pa 16/02;R$ 2,83;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
18/02/2024;Pg *Ton Marcia Marga;R$ 3,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
18/02/2024;Apple.Com/Bill;R$ 4,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
18/02/2024;Pg *Ton Israel Washi;R$ 32,00;MODA;Nubank;Crédito;Fixa;Willian;fevereiro;2024;domingo;Final de Semana;Acima da Média
19/02/2024;Isa lanches;R$ 6,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Dentro da Média
19/02/2024;Ifd*Tjcon Administraca;R$ 21,60;ALIMENTACAO;Nubank;Crédito;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Dentro da Média
19/02/2024;Uber* Pending Www.Uber.Com.Br;R$ 19,96;TRANSPORTE;Neon;Crédito;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Dentro da Média
19/02/2024;DES: ISAURA EMILIA RODRIGU 19/02;R$ 6,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Dentro da Média
20/02/2024;Uber *Uber *Trip Sao Paulo Br;R$ 4,54;TRANSPORTE;Neon;Crédito;Variável;Willian;fevereiro;2024;terça-feira;Dias Úteis;Dentro da Média
23/02/2024;DES: ISAURA EMILIA RODRIGU 23/02;R$ 6,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;sexta-feira;Final de Semana;Dentro da Média
25/02/2024;Uber *Uber *Trip;R$ 8,98;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
25/02/2024;Uber *Uber *Trip;R$ 11,07;TRANSPORTE;Nubank;Crédito;Variável;Willian;fevereiro;2024;domingo;Final de Semana;Dentro da Média
26/02/2024;Uber* Pending Www.Uber.Com.Br;R$ 14,99;TRANSPORTE;Neon;Crédito;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Dentro da Média
26/02/2024;Uber *Uber *Trip Sao Paulo Br;R$ 4,07;TRANSPORTE;Neon;Crédito;Variável;Willian;fevereiro;2024;segunda-feira;Dias Úteis;Dentro da Média
27/02/2024;Ifd*Seu Teta Pizzaria;R$ 56,97;ALIMENTACAO;Nubank;Crédito;Variável;Willian;fevereiro;2024;terça-feira;Dias Úteis;Acima da Média
29/02/2024;DES: ISAURA EMILIA RODRIGU 29/02;R$ 5,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;fevereiro;2024;quinta-feira;Dias Úteis;Dentro da Média
01/03/2024;Dm *Spotify;R$ 11,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;março;2024;sexta-feira;Final de Semana;Dentro da Média
01/03/2024;Uber* Pending Www.Uber.Com.Br;R$ 4,04;TRANSPORTE;Neon;Crédito;Variável;Willian;março;2024;sexta-feira;Final de Semana;Dentro da Média
01/03/2024;Uber* Pending Www.Uber.Com.Br;R$ 10,60;TRANSPORTE;Neon;Crédito;Variável;Willian;março;2024;sexta-feira;Final de Semana;Dentro da Média
01/03/2024;BOTICARIO;R$ 108,29;COMPRAS;Bradesco;A vista;Variável;Willian;março;2024;sexta-feira;Final de Semana;Acima da Média
01/03/2024;DES: ISAURA EMILIA RODRIGU 01/03;R$ 7,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;março;2024;sexta-feira;Final de Semana;Dentro da Média
01/03/2024;BRADESCO C-CAGEPA/PB;R$ 85,95;AGUA;Bradesco;A vista;Variável;Willian;março;2024;sexta-feira;Final de Semana;Acima da Média
02/03/2024;Uber* Pending Www.Uber.Com.Br;R$ 8,53;TRANSPORTE;Neon;Crédito;Variável;Willian;março;2024;sábado;Final de Semana;Dentro da Média
02/03/2024;Uber *Uber *Trip Sao Paulo Br;R$ 8,68;TRANSPORTE;Neon;Crédito;Variável;Willian;março;2024;sábado;Final de Semana;Dentro da Média
03/03/2024;Google Storage;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;março;2024;domingo;Final de Semana;Dentro da Média
03/03/2024;Uber *Uber *Trip;R$ 23,10;TRANSPORTE;Nubank;Crédito;Variável;Willian;março;2024;domingo;Final de Semana;Dentro da Média
04/03/2024;Apple.Com/Bill;R$ 14,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;março;2024;segunda-feira;Dias Úteis;Dentro da Média
04/03/2024;Uber *Uber *Trip;R$ 10,73;TRANSPORTE;Nubank;Crédito;Variável;Willian;março;2024;segunda-feira;Dias Úteis;Dentro da Média
04/03/2024;Uber *Uber *Trip;R$ 10,84;TRANSPORTE;Nubank;Crédito;Variável;Willian;março;2024;segunda-feira;Dias Úteis;Dentro da Média
04/03/2024;DES: PAGBRASIL PAGAMENTOS 04/03;R$ 2,49;OUTROS;Bradesco;A vista;Variável;Willian;março;2024;segunda-feira;Dias Úteis;Dentro da Média
05/03/2024;Uber *Uber *Trip;R$ 19,95;TRANSPORTE;Nubank;Crédito;Variável;Willian;março;2024;terça-feira;Dias Úteis;Dentro da Média
06/03/2024;DES: Anderson Gomes Cunha 06/03;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;março;2024;quarta-feira;Dias Úteis;Dentro da Média
06/03/2024;DES: Kaline Lourenço de Me 06/03;R$ 30,00;COMPRAS;Bradesco;A vista;Variável;Willian;março;2024;quarta-feira;Dias Úteis;Acima da Média
06/03/2024;DES: ECLEMILDA PEREIRA DA 06/03;R$ 369,24;COMPRAS;Bradesco;A vista;Fixa;Willian;março;2024;quarta-feira;Dias Úteis;Acima da Média
08/03/2024;Totalpass Sao Paulo Br;R$ 59,90;ACADEMIA;Neon;Crédito;Fixa;Willian;março;2024;sexta-feira;Final de Semana;Acima da Média
08/03/2024;Ebn *Shein -6/6;R$ 48,50;MODA;Nubank;Crédito;Fixa;Willian;março;2024;sexta-feira;Final de Semana;Acima da Média
08/03/2024;Beleza Natural -2/3;R$ 49,96;MODA;Nubank;Crédito;Fixa;Mallu;março;2024;sexta-feira;Final de Semana;Acima da Média
08/03/2024;Farmacia Pague Menos Joao Pessoa Br;R$ 28,98;SAUDE;Neon;Crédito;Variável;Willian;março;2024;sexta-feira;Final de Semana;Acima da Média
08/03/2024;Uber* Pending Www.Uber.Com.Br;R$ 3,87;TRANSPORTE;Neon;Crédito;Variável;Willian;março;2024;sexta-feira;Final de Semana;Dentro da Média
08/03/2024;Uber* Pending Www.Uber.Com.Br;R$ 7,15;TRANSPORTE;Neon;Crédito;Variável;Willian;março;2024;sexta-feira;Final de Semana;Dentro da Média
08/03/2024;DES: Selma Batista da Silv 08/03;R$ 100,00;OUTROS;Bradesco;A vista;Variável;Willian;março;2024;sexta-feira;Final de Semana;Acima da Média
09/03/2024;Uber* Pending Www.Uber.Com.Br;R$ 16,98;TRANSPORTE;Neon;Crédito;Variável;Willian;março;2024;sábado;Final de Semana;Dentro da Média
10/03/2024;Navegantes Bar  e Pet;R$ 131,56;LAZER;Nubank;Crédito;Variável;Willian;março;2024;domingo;Final de Semana;Acima da Média
10/03/2024;Uber *Uber *Trip;R$ 19,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;março;2024;domingo;Final de Semana;Dentro da Média
